FlightGroup,Dept_Day,Taken_Day,Days_To_Dept,Duration,Available,Hopping,Total_Fare
12,1,5,61,175,7.0,0,5160.0
12,4,0,20,175,7.0,0,4530.0
5,6,3,6,160,3.0,0,8009.0
9,4,0,27,280,5.0,0,4697.0
0,0,0,63,170,9.0,0,4651.0
10,5,4,0,180,3.0,0,9591.0
18,6,1,81,170,9.0,0,3265.0
22,6,3,48,160,9.0,0,7398.0
21,1,5,75,175,9.0,0,5508.0
19,4,0,20,175,9.0,0,4945.0
8,3,5,32,175,4.0,0,6887.0
15,2,3,30,175,9.0,0,6205.0
18,0,1,76,170,9.0,0,3579.0
14,0,1,62,170,9.0,0,3873.0
7,6,0,5,175,11.0,0,8041.0
13,1,3,18,165,7.0,0,3690.0
0,1,3,53,170,7.0,0,8483.0
22,4,3,77,165,9.0,0,5508.0
20,6,4,15,170,9.0,0,3925.0
22,2,1,63,160,9.0,0,5718.0
0,4,3,7,170,9.0,0,8326.0
6,4,1,75,175,12.0,0,4644.0
0,2,5,52,165,1.0,0,7591.0
7,0,5,23,165,13.0,0,4377.0
21,2,4,25,160,9.0,0,4668.0
22,1,4,48,160,9.0,0,7398.0
7,3,2,0,175,4.0,0,25501.0
12,3,0,9,175,7.0,1,19162.0
8,1,3,67,245,11.0,0,4696.0
18,0,3,64,170,9.0,0,3925.0
6,0,0,28,170,23.0,0,6887.0
9,0,0,56,165,8.0,0,6887.0
22,6,3,90,160,9.0,0,5508.0
1,0,2,5,165,1.0,0,9901.0
10,6,1,18,180,6.0,0,3270.0
16,5,0,53,170,9.0,0,3873.0
6,0,4,17,285,21.0,0,4011.0
19,3,0,30,400,9.0,0,4983.0
19,6,5,42,400,9.0,0,6097.0
10,2,4,88,180,5.0,0,3270.0
15,3,5,88,175,9.0,0,3211.0
22,3,0,65,165,9.0,0,5508.0
12,2,0,78,165,7.0,0,5160.0
22,6,5,35,160,9.0,0,5403.0
11,0,3,78,160,7.0,0,6651.0
22,5,4,84,160,9.0,0,4983.0
11,2,4,60,160,7.0,0,5160.0
15,4,3,77,175,9.0,0,3211.0
7,0,3,43,165,4.0,0,4944.0
6,3,1,36,170,9.0,0,8671.0
6,0,3,78,275,5.0,0,5321.0
7,3,1,50,175,9.0,0,5554.0
12,6,4,92,165,5.0,0,3270.0
22,1,3,81,165,9.0,0,5508.0
0,1,0,59,165,9.0,0,4651.0
6,0,4,31,170,35.0,0,6361.0
13,2,0,8,165,7.0,0,6126.0
5,6,4,71,160,9.0,0,4220.0
22,0,1,62,160,8.0,0,5508.0
6,3,4,47,170,3.0,0,8041.0
19,1,3,4,175,9.0,0,8041.0
8,6,1,11,175,60.0,0,6887.0
13,5,1,80,165,4.0,0,3270.0
22,1,5,61,160,8.0,0,5508.0
9,3,1,29,165,7.0,0,8041.0
4,5,3,40,165,46.0,0,4594.0
13,5,4,84,165,5.0,0,3270.0
6,6,3,76,260,6.0,0,4208.0
19,2,4,46,400,9.0,0,6991.0
8,4,4,37,180,10.0,0,6887.0
20,4,3,42,170,9.0,0,4377.0
13,6,4,92,165,5.0,0,3270.0
6,0,5,72,170,29.0,0,3925.0
5,5,0,46,160,10.0,0,3583.0
2,4,1,26,165,9.0,0,7381.0
0,5,3,68,170,9.0,0,4021.0
8,3,3,3,180,2.0,0,9928.0
9,3,0,51,165,1.0,0,6887.0
7,3,1,8,170,3.0,0,6361.0
17,0,0,84,485,9.0,0,4417.0
4,6,0,47,165,41.0,0,4594.0
14,0,3,22,170,9.0,0,7045.0
9,2,3,37,170,6.0,0,8671.0
7,5,3,54,170,7.0,0,4377.0
6,4,4,44,285,3.0,0,5554.0
7,5,0,74,170,56.0,0,3579.0
0,5,0,60,170,9.0,0,4651.0
12,0,0,21,165,2.0,0,4530.0
2,5,4,49,165,3.0,0,8483.0
22,6,1,32,165,3.0,0,5403.0
8,0,5,30,180,1.0,0,4644.0
6,2,3,16,175,22.0,0,4644.0
22,3,5,25,160,6.0,0,4668.0
14,5,5,41,170,9.0,0,5469.0
22,3,5,81,160,9.0,0,5508.0
18,1,4,34,170,9.0,0,4377.0
8,0,4,31,180,5.0,0,4644.0
21,1,0,59,175,9.0,0,5508.0
7,1,1,44,175,10.0,0,5554.0
9,3,0,16,280,1.0,0,4976.0
11,5,1,52,155,7.0,0,5160.0
12,6,5,35,175,7.0,0,8121.0
9,4,5,64,165,12.0,0,3264.0
0,5,0,81,170,1.0,0,3548.0
10,0,0,7,180,3.0,0,11969.0
6,6,5,35,170,9.0,0,6887.0
14,1,3,32,170,9.0,0,4273.0
19,6,0,5,175,9.0,0,8041.0
6,3,4,12,275,5.0,0,8464.0
8,0,0,63,180,23.0,0,3925.0
22,3,4,5,160,3.0,0,9708.0
6,6,3,83,170,6.0,0,4644.0
5,3,5,46,160,18.0,0,3583.0
9,2,3,79,280,12.0,0,4976.0
5,6,1,60,160,82.0,0,4220.0
6,6,4,43,285,1.0,0,4976.0
6,3,5,46,170,4.0,0,8671.0
12,4,2,4,175,3.0,0,8436.0
8,5,1,59,180,8.0,0,5554.0
9,3,3,73,285,1.0,0,3629.0
12,6,0,75,175,4.0,0,3270.0
8,5,1,73,175,53.0,0,3925.0
16,5,4,49,170,9.0,0,5469.0
0,1,1,72,165,3.0,0,4021.0
10,5,0,60,180,7.0,0,5160.0
10,5,0,81,180,1.0,0,3270.0
20,0,5,30,170,9.0,0,4377.0
19,5,5,6,400,9.0,0,9199.0
12,5,5,34,165,7.0,0,8121.0
8,1,5,33,180,6.0,0,5554.0
10,3,5,11,180,7.0,0,11444.0
7,0,5,79,170,57.0,0,3925.0
20,1,3,11,170,9.0,0,5995.0
7,4,2,4,170,4.0,0,6991.0
8,6,0,61,175,37.0,0,3925.0
0,2,4,53,165,1.0,0,7591.0
18,0,0,35,170,9.0,0,9039.0
6,2,3,79,170,29.0,0,4644.0
0,1,4,69,165,9.0,0,4651.0
9,0,0,28,165,1.0,0,5554.0
9,6,0,75,165,13.0,0,3264.0
6,4,0,34,260,5.0,0,6830.0
8,1,5,61,175,1.0,0,5554.0
22,4,0,20,160,9.0,0,4668.0
6,4,0,76,175,22.0,0,4644.0
10,1,0,3,180,7.0,0,8436.0
8,0,1,41,175,8.0,0,6887.0
6,0,5,16,170,2.0,0,5554.0
9,4,0,69,285,6.0,0,3788.0
21,4,3,84,175,9.0,0,5718.0
17,1,5,40,485,9.0,0,5363.0
9,5,3,19,280,19.0,0,4011.0
22,0,5,30,165,9.0,0,5403.0
8,0,5,30,175,12.0,0,5554.0
6,1,4,27,275,4.0,1,6472.0
19,6,0,19,400,9.0,0,4667.0
17,6,0,19,485,9.0,0,4417.0
6,0,0,49,170,1.0,0,8041.0
8,3,5,88,175,35.0,0,3925.0
18,4,1,40,170,9.0,0,4377.0
6,5,0,81,275,13.0,0,5321.0
7,0,5,51,175,10.0,0,6361.0
9,0,0,63,280,4.0,0,4011.0
16,6,3,83,170,9.0,0,3211.0
21,0,4,3,175,1.0,0,16795.0
8,5,4,35,180,10.0,0,6361.0
8,0,0,63,175,25.0,0,3925.0
12,4,5,29,175,7.0,0,8121.0
19,0,5,65,400,9.0,0,4417.0
9,0,1,34,165,8.0,0,9302.0
11,6,3,48,160,1.0,0,5160.0
6,0,0,56,170,3.0,0,6361.0
7,4,0,20,170,1.0,0,3925.0
3,1,4,34,165,9.0,0,8221.0
12,1,4,62,165,4.0,0,3270.0
18,0,4,10,170,9.0,0,7517.0
7,6,0,68,170,18.0,0,3264.0
13,1,1,86,165,4.0,0,3270.0
5,3,4,61,160,14.0,0,4220.0
3,2,4,81,165,1.0,0,3548.0
7,3,5,32,175,5.0,0,6361.0
6,3,5,11,175,12.0,0,9928.0
14,1,1,23,170,9.0,0,4839.0
22,6,4,64,165,7.0,0,4983.0
5,5,4,56,160,50.0,0,4594.0
11,0,3,43,160,7.0,0,5055.0
6,5,2,2,285,62.0,0,7888.0
6,6,0,5,275,30.0,0,8933.0
8,6,5,49,175,8.0,0,6887.0
9,5,5,69,285,1.0,0,3629.0
22,0,0,70,160,8.0,0,5508.0
8,0,5,79,180,40.0,0,3925.0
8,5,3,89,175,43.0,0,3925.0
13,6,1,60,165,7.0,0,5160.0
9,6,0,61,170,62.0,0,3925.0
6,6,5,21,275,11.0,0,5791.0
1,3,3,3,165,2.0,0,10741.0
20,0,5,23,170,9.0,0,3925.0
15,2,4,46,175,9.0,0,5469.0
15,5,3,40,175,9.0,0,5469.0
12,0,3,78,175,7.0,0,5160.0
18,2,4,4,170,9.0,0,9039.0
12,4,1,33,165,7.0,0,8121.0
11,5,1,38,155,7.0,0,6126.0
6,0,4,31,285,2.0,0,4697.0
13,2,1,42,165,1.0,0,4530.0
20,5,3,5,170,9.0,0,5995.0
15,2,0,71,175,9.0,0,4273.0
22,5,3,68,165,9.0,0,5508.0
17,0,0,56,485,9.0,0,4417.0
6,5,1,59,285,9.0,0,4976.0
22,0,3,1,165,1.0,0,8448.0
12,2,3,65,175,7.0,0,6126.0
0,6,2,3,165,4.0,0,9113.0
18,1,5,68,170,9.0,0,3265.0
6,6,5,84,260,1.0,0,4567.0
12,1,0,10,175,7.0,0,7281.0
0,6,3,34,170,9.0,0,8221.0
12,2,3,30,165,7.0,0,8121.0
12,5,4,0,165,2.0,0,9591.0
11,2,4,74,160,7.0,0,3270.0
0,0,4,24,165,9.0,0,7591.0
9,3,0,9,165,2.0,0,4944.0
6,5,3,54,175,1.0,0,6887.0
19,4,3,70,175,9.0,0,3579.0
1,1,2,1,170,4.0,0,24968.0
19,1,3,46,400,9.0,0,5677.0
3,2,3,86,165,9.0,0,4021.0
7,4,1,12,165,2.0,0,3579.0
6,5,0,74,285,4.0,0,4697.0
8,0,3,78,245,23.0,0,4696.0
8,3,5,46,175,1.0,0,5554.0
9,1,1,23,170,11.0,0,4644.0
10,1,4,6,180,4.0,0,8436.0
6,1,3,88,170,40.0,0,4644.0
0,6,4,85,170,9.0,0,4021.0
10,6,5,35,180,7.0,0,8121.0
13,5,1,87,165,5.0,0,3270.0
0,2,4,25,165,9.0,0,7591.0
8,6,0,19,180,17.0,0,3925.0
7,3,4,54,175,10.0,0,8041.0
0,1,0,80,165,2.0,0,3548.0
9,6,5,77,165,19.0,0,4644.0
14,3,0,44,170,9.0,0,4839.0
7,2,0,15,175,32.0,0,3925.0
12,4,4,86,175,1.0,0,3270.0
10,0,0,56,180,7.0,0,7806.0
9,0,4,52,165,6.0,0,6887.0
9,5,5,83,285,5.0,0,4208.0
19,6,5,63,175,9.0,0,3925.0
4,1,0,87,165,58.0,0,3583.0
19,1,4,41,175,9.0,0,6309.0
8,0,0,70,175,30.0,0,3925.0
2,6,4,8,165,9.0,0,8851.0
6,2,3,16,275,1.0,0,5126.0
17,1,1,37,485,9.0,0,5835.0
7,1,4,83,170,49.0,0,3579.0
16,4,0,62,170,9.0,0,3211.0
1,5,4,77,165,9.0,0,4651.0
22,1,4,83,165,9.0,0,4983.0
7,3,5,53,175,9.0,0,5554.0
6,2,1,63,170,5.0,0,3925.0
8,6,0,12,180,29.0,0,3925.0
1,1,1,37,170,9.0,0,6751.0
8,3,0,23,180,8.0,0,4944.0
5,3,5,67,160,2.0,0,3583.0
2,0,1,41,165,4.0,0,8221.0
6,3,5,81,170,17.0,0,4644.0
21,5,0,11,175,9.0,0,7293.0
16,0,5,65,170,9.0,0,3211.0
5,3,0,9,160,9.0,0,5010.0
6,4,5,36,260,7.0,0,6830.0
6,1,5,12,275,4.0,0,7253.0
10,1,4,20,180,7.0,0,4530.0
19,1,0,31,175,9.0,0,4945.0
6,6,1,60,275,6.0,0,5359.0
6,1,4,13,170,92.0,0,6887.0
12,6,4,43,175,7.0,0,6126.0
19,6,0,19,175,9.0,0,4377.0
9,1,4,27,170,6.0,0,4644.0
7,5,5,76,175,40.0,0,3925.0
6,0,1,6,170,2.0,0,8671.0
3,3,3,80,165,8.0,0,3548.0
7,1,3,46,170,10.0,0,4377.0
6,4,4,79,170,9.0,0,4644.0
7,0,4,38,165,10.0,0,7517.0
9,3,4,26,280,4.0,0,4011.0
9,4,5,43,165,2.0,0,6887.0
4,3,1,57,165,95.0,0,4220.0
9,6,1,39,165,10.0,0,8671.0
10,4,4,58,180,7.0,0,5160.0
9,1,0,52,165,10.0,0,4944.0
8,6,4,29,180,10.0,0,4644.0
3,5,0,81,180,9.0,0,3548.0
7,5,3,89,175,67.0,0,3925.0
5,2,5,59,160,18.0,0,4220.0
9,0,3,78,285,5.0,0,3788.0
8,0,0,35,180,7.0,0,8041.0
8,2,3,23,180,11.0,0,5554.0
10,3,4,47,180,7.0,0,7281.0
21,1,1,51,175,7.0,0,7398.0
8,5,0,18,175,10.0,0,4377.0
7,3,5,18,165,1.0,0,3579.0
6,4,0,76,170,9.0,0,4644.0
8,6,4,36,175,1.0,0,5554.0
9,0,3,29,285,3.0,0,6993.0
10,6,4,8,180,3.0,0,7281.0
0,0,4,3,170,3.0,0,8326.0
9,2,3,2,285,1.0,0,9438.0
17,6,1,4,485,9.0,0,8255.0
20,5,3,61,170,9.0,0,3579.0
12,6,4,8,175,5.0,0,5160.0
19,6,5,14,400,9.0,0,8117.0
20,2,1,28,170,9.0,0,6309.0
21,5,3,26,175,9.0,0,4668.0
11,3,0,30,160,7.0,0,8121.0
7,5,1,17,175,91.0,0,4318.0
9,6,3,48,165,8.0,0,5554.0
5,6,5,28,160,85.0,0,4594.0
6,3,3,3,275,2.0,0,11700.0
0,6,3,55,170,1.0,0,4651.0
3,5,4,42,180,9.0,0,9166.0
6,4,4,51,170,8.0,0,8671.0
7,1,0,73,170,98.0,0,4377.0
15,6,4,71,175,9.0,0,3527.0
7,3,3,87,175,33.0,0,3925.0
7,1,3,25,170,5.0,0,3579.0
19,6,1,53,175,9.0,0,4377.0
7,1,4,83,175,45.0,0,3925.0
13,6,4,43,165,7.0,0,4530.0
17,2,5,31,485,9.0,0,4733.0
8,6,0,54,175,9.0,0,6887.0
5,5,1,38,160,13.0,0,4594.0
14,6,5,42,170,9.0,0,4839.0
15,2,4,18,175,9.0,0,4839.0
15,6,5,84,175,9.0,0,3211.0
16,5,5,90,170,9.0,0,3211.0
9,4,1,82,165,14.0,0,3264.0
5,1,4,48,160,34.0,0,3784.0
6,1,1,16,175,27.0,0,4644.0
6,2,0,36,170,8.0,0,9928.0
11,6,3,76,160,2.0,0,3270.0
7,0,0,84,170,2.0,0,3417.0
9,2,5,52,165,10.0,0,5554.0
11,1,5,5,155,7.0,0,7281.0
1,6,0,40,165,4.0,0,7381.0
18,3,5,74,170,9.0,0,4945.0
20,0,3,22,170,9.0,0,4945.0
7,2,5,10,170,6.0,0,4318.0
6,0,4,10,175,8.0,0,8041.0
9,6,3,27,280,4.0,0,4376.0
9,2,1,84,280,12.0,1,5176.0
9,5,1,38,170,5.0,0,5554.0
22,4,3,28,160,9.0,0,4668.0
6,1,5,33,175,7.0,0,8041.0
20,2,0,71,170,9.0,0,4377.0
9,4,1,19,280,3.0,0,4697.0
16,1,0,73,170,9.0,0,4273.0
22,0,3,78,160,9.0,0,5508.0
10,5,4,21,180,7.0,0,4530.0
3,4,1,75,165,9.0,0,3548.0
9,2,3,9,165,4.0,0,5554.0
6,3,3,59,170,6.0,0,6887.0
10,0,0,49,180,3.0,0,6651.0
19,1,3,74,175,9.0,0,3925.0
9,2,0,29,285,1.0,0,5501.0
0,5,1,73,170,7.0,0,4021.0
4,3,1,50,165,39.0,0,4594.0
6,4,4,44,170,10.0,0,6887.0
21,1,1,16,160,6.0,0,4668.0
21,3,5,74,175,9.0,0,5508.0
8,0,0,77,175,33.0,0,3925.0
15,6,1,39,175,9.0,0,5469.0
22,3,2,0,160,4.0,0,29343.0
3,0,5,51,165,9.0,0,7381.0
8,3,1,50,245,1.0,0,4696.0
10,2,0,85,180,5.0,0,3270.0
6,1,3,60,260,9.0,1,5833.0
12,0,5,79,165,7.0,0,5160.0
10,0,4,73,180,7.0,0,6651.0
8,5,0,11,175,47.0,0,6887.0
0,3,3,38,165,8.0,0,8431.0
8,6,1,32,175,10.0,0,6361.0
9,3,4,26,285,1.0,0,4049.0
12,4,1,61,165,7.0,0,5160.0
12,1,1,65,175,7.0,0,3270.0
10,4,0,55,180,7.0,0,5160.0
9,2,0,64,165,64.0,0,4944.0
19,5,1,3,400,9.0,0,10193.0
9,1,4,69,165,14.0,0,3264.0
1,1,5,61,170,5.0,0,4021.0
15,6,1,53,175,9.0,0,4273.0
9,3,1,29,280,2.0,0,4697.0
10,3,4,40,180,7.0,0,8121.0
19,2,3,37,400,9.0,0,9615.0
6,6,4,71,170,32.0,0,4644.0
19,5,3,40,175,9.0,0,5575.0
9,2,4,88,170,6.0,0,3264.0
6,6,1,67,170,31.0,0,4644.0
5,1,4,76,160,6.0,0,5465.0
12,4,4,58,175,7.0,0,5160.0
9,2,1,21,285,3.0,0,5136.0
22,0,0,28,165,9.0,0,5403.0
21,1,3,46,175,9.0,0,7398.0
11,3,4,40,160,7.0,0,8121.0
6,4,5,71,260,11.0,0,5040.0
8,2,5,31,245,2.0,0,4998.0
5,2,1,28,160,8.0,0,5465.0
8,3,1,50,180,9.0,0,6361.0
8,5,5,62,180,8.0,0,5554.0
21,4,3,21,175,9.0,0,4878.0
7,3,3,87,165,21.0,0,3264.0
6,2,5,10,175,19.0,0,6887.0
8,2,3,23,175,15.0,0,5554.0
15,6,5,28,175,9.0,0,3873.0
6,5,2,2,170,52.0,0,8041.0
19,4,0,69,400,9.0,0,4667.0
7,1,4,41,170,10.0,0,5554.0
15,6,4,50,175,9.0,0,6205.0
9,4,0,20,280,4.0,0,4697.0
5,6,5,49,160,40.0,0,4594.0
8,3,5,39,180,9.0,0,8671.0
22,4,4,9,160,9.0,0,6768.0
7,6,4,36,175,4.0,0,5554.0
9,5,3,75,165,37.0,0,3264.0
11,1,1,79,160,4.0,0,3270.0
7,3,0,30,175,5.0,0,6361.0
12,6,5,77,175,4.0,0,3270.0
6,2,5,73,170,27.0,0,4644.0
12,2,3,65,165,7.0,0,5160.0
9,2,5,10,165,16.0,0,5554.0
9,6,3,90,285,4.0,0,4208.0
6,2,3,16,170,54.0,0,5554.0
6,2,3,37,275,2.0,0,7727.0
20,1,4,41,170,9.0,0,4377.0
3,6,0,89,165,3.0,0,3548.0
22,5,4,84,165,9.0,0,4983.0
9,1,5,19,170,3.0,0,3579.0
1,4,5,36,165,9.0,0,8221.0
6,4,0,41,170,8.0,0,8041.0
13,1,1,72,165,7.0,0,3270.0
4,5,1,3,165,3.0,0,7130.0
7,1,4,83,175,60.0,0,3925.0
11,3,1,50,160,7.0,0,6126.0
22,5,4,21,160,9.0,0,4668.0
22,4,3,49,160,9.0,0,7398.0
8,2,4,39,175,10.0,0,9302.0
3,3,1,43,165,9.0,0,8221.0
18,3,4,82,170,9.0,0,3265.0
8,6,1,18,180,15.0,0,3925.0
12,5,5,27,165,4.0,0,4530.0
21,4,1,54,175,9.0,0,7608.0
5,6,0,33,160,7.0,0,4594.0
22,1,4,41,160,4.0,0,7398.0
8,3,4,82,175,56.0,0,3925.0
8,3,1,64,245,5.0,0,4696.0
7,2,4,67,175,57.0,0,3925.0
7,6,0,26,175,5.0,0,4377.0
11,2,0,15,155,6.0,0,5160.0
14,1,1,65,170,9.0,0,3211.0
7,0,5,9,170,2.0,0,5554.0
11,3,0,72,160,7.0,0,5160.0
9,0,4,73,285,5.0,0,3788.0
2,1,1,51,165,9.0,0,9166.0
21,4,4,72,175,9.0,0,5193.0
11,0,1,41,160,7.0,0,5055.0
22,6,1,39,165,9.0,0,7398.0
7,4,1,82,175,34.0,0,3925.0
9,4,0,6,170,1.0,0,5947.0
13,3,0,9,165,7.0,0,5160.0
7,4,3,70,175,32.0,0,3925.0
9,2,5,87,280,2.0,0,4976.0
6,3,3,66,260,17.0,0,5203.0
22,4,1,26,165,2.0,0,4668.0
7,0,0,77,170,6.0,0,3417.0
15,1,4,34,175,9.0,0,4273.0
22,3,1,71,165,9.0,0,6453.0
20,5,5,6,170,9.0,0,5259.0
0,3,4,68,170,9.0,0,4651.0
22,5,0,88,165,9.0,0,5508.0
9,4,0,83,165,12.0,0,3264.0
2,6,3,76,165,4.0,0,3548.0
6,1,4,62,170,9.0,0,6887.0
16,1,4,20,170,9.0,0,3527.0
6,3,1,57,260,9.0,0,5073.0
8,0,5,16,175,3.0,0,3925.0
3,3,0,30,165,9.0,0,7381.0
3,5,5,27,180,3.0,0,4756.0
7,6,5,28,175,16.0,0,3925.0
19,3,0,2,175,9.0,0,11245.0
22,4,1,54,165,8.0,0,7398.0
12,1,4,83,175,7.0,0,5160.0
9,3,1,50,280,6.0,0,4976.0
9,3,5,11,170,11.0,0,4644.0
10,1,0,59,180,7.0,0,5160.0
6,2,5,17,275,1.0,0,5329.0
4,2,5,10,165,2.0,0,3583.0
2,2,1,21,165,3.0,0,7381.0
5,6,1,25,160,91.0,0,4594.0
4,4,3,42,165,10.0,0,3583.0
7,6,5,56,175,8.0,0,5554.0
7,6,5,35,165,9.0,0,4944.0
9,2,1,28,165,9.0,0,8041.0
22,1,5,26,160,6.0,0,4668.0
0,5,5,90,170,1.0,0,3548.0
6,3,4,61,285,7.0,0,5176.0
6,1,3,32,275,6.0,0,4897.0
1,4,3,42,165,9.0,0,8221.0
10,6,0,5,180,7.0,0,8436.0
1,0,0,28,165,4.0,0,8221.0
5,0,5,79,160,3.0,0,3583.0
17,2,5,3,485,9.0,0,8513.0
22,5,3,12,160,9.0,0,7293.0
0,1,5,54,170,7.0,0,8483.0
6,6,4,50,285,2.0,0,4376.0
7,4,5,71,165,12.0,0,3264.0
0,6,3,20,170,9.0,0,7381.0
6,2,1,70,275,22.0,0,5330.0
9,5,3,61,170,10.0,0,4377.0
9,3,1,22,170,11.0,0,4944.0
12,4,4,44,175,7.0,0,6126.0
22,2,4,4,165,4.0,0,9918.0
8,2,0,29,180,4.0,0,6361.0
7,0,1,69,175,6.0,0,3925.0
11,2,3,9,160,7.0,0,6126.0
12,4,0,83,165,3.0,0,3270.0
7,2,4,18,175,3.0,0,4377.0
12,6,3,48,165,7.0,0,6126.0
7,3,1,29,170,7.0,0,4944.0
22,5,3,89,160,9.0,0,5508.0
21,6,1,46,160,8.0,0,7398.0
7,1,0,52,175,10.0,0,5554.0
9,5,0,46,170,4.0,0,4644.0
12,6,1,4,165,4.0,0,11691.0
8,5,1,87,175,49.0,0,3925.0
0,2,3,37,170,9.0,0,10216.0
2,2,1,7,165,9.0,0,11791.0
0,2,5,45,165,7.0,0,8431.0
19,6,3,76,400,9.0,0,4417.0
7,2,5,52,165,7.0,0,4644.0
3,2,4,32,165,9.0,0,7381.0
8,6,4,8,245,5.0,0,5999.0
14,6,0,19,170,9.0,0,3873.0
0,0,3,64,165,9.0,0,4861.0
0,4,1,12,170,9.0,0,7171.0
4,1,3,18,165,78.0,0,3583.0
6,1,1,72,170,24.0,0,3925.0
6,5,5,69,170,44.0,0,4644.0
9,0,4,45,285,7.0,0,5362.0
12,4,5,64,165,7.0,0,5160.0
22,6,0,82,165,9.0,0,5508.0
9,2,5,80,165,7.0,0,3264.0
8,1,3,39,175,1.0,0,6887.0
6,5,3,82,175,34.0,0,4644.0
6,5,0,25,170,11.0,0,4644.0
1,6,1,25,165,2.0,0,7381.0
9,6,1,11,165,24.0,0,4644.0
8,3,4,33,175,4.0,0,6887.0
8,2,4,18,170,4.0,0,4644.0
22,5,3,33,160,1.0,0,5403.0
11,6,3,20,160,7.0,0,4530.0
6,1,4,55,275,30.0,0,5965.0
6,3,5,25,170,33.0,0,6887.0
6,5,1,73,290,8.0,0,5106.0
6,5,0,81,290,6.0,0,4812.0
6,1,0,52,285,9.0,0,4697.0
8,6,1,18,175,17.0,0,3925.0
9,3,5,88,280,10.0,0,4976.0
3,4,1,47,165,9.0,0,7381.0
19,6,4,1,175,9.0,0,7806.0
2,6,3,62,165,9.0,0,4021.0
7,2,1,35,170,10.0,0,8671.0
20,0,1,55,170,9.0,0,3925.0
0,0,0,42,170,9.0,0,8221.0
13,0,3,71,165,7.0,0,5160.0
4,4,5,57,165,19.0,0,4220.0
9,5,1,38,170,7.0,0,8671.0
10,3,1,50,180,7.0,0,6126.0
6,0,3,50,170,1.0,0,8041.0
8,2,0,36,180,9.0,0,9928.0
10,2,4,32,180,7.0,0,8121.0
6,6,1,60,260,16.0,0,5809.0
18,5,5,6,170,9.0,0,5995.0
1,4,0,13,165,9.0,0,8011.0
1,1,1,30,170,5.0,0,4756.0
1,6,0,26,165,2.0,0,7381.0
18,5,0,32,170,9.0,0,5575.0
3,0,3,57,165,7.0,0,4651.0
0,2,0,64,165,9.0,0,4861.0
7,2,5,66,175,54.0,0,3925.0
6,0,0,70,170,29.0,0,3925.0
10,2,3,44,180,7.0,0,7281.0
17,1,5,19,485,9.0,0,4417.0
9,4,3,28,285,1.0,0,4410.0
8,3,1,57,175,7.0,0,6887.0
7,3,4,89,175,31.0,0,3925.0
7,6,1,67,170,17.0,0,3264.0
19,6,0,54,175,9.0,0,4377.0
8,6,5,0,245,1.0,0,6413.0
6,4,1,5,275,8.0,0,8303.0
22,2,1,77,165,9.0,0,5718.0
22,2,3,37,160,7.0,0,11178.0
16,0,1,83,170,9.0,0,3211.0
12,5,3,82,165,3.0,0,3270.0
20,6,5,42,170,9.0,0,4945.0
6,2,5,31,260,18.0,0,8914.0
4,6,0,33,165,6.0,0,4594.0
19,0,0,56,175,9.0,0,4377.0
20,0,3,15,170,9.0,0,4377.0
10,4,4,58,180,7.0,0,5160.0
22,0,4,3,160,9.0,0,8448.0
9,6,4,57,285,1.0,0,4129.0
6,1,5,54,275,30.0,0,5965.0
19,5,0,60,175,9.0,0,3925.0
5,0,1,27,160,63.0,0,4594.0
6,6,2,3,175,5.0,0,8671.0
8,6,5,70,245,5.0,0,4696.0
9,2,1,21,165,6.0,0,5554.0
19,3,3,45,175,9.0,0,5575.0
12,2,1,35,175,7.0,0,10746.0
9,5,3,82,170,32.0,0,4644.0
6,4,1,47,260,2.0,0,6078.0
6,0,1,6,285,37.0,0,7888.0
9,0,0,77,165,4.0,0,3264.0
7,2,5,87,170,43.0,0,3417.0
6,6,3,69,175,12.0,0,4644.0
11,5,1,17,160,2.0,0,4530.0
9,1,3,25,165,2.0,0,4944.0
10,1,5,47,180,4.0,0,3900.0
0,0,5,9,170,8.0,0,7171.0
20,3,0,44,170,9.0,0,3925.0
21,0,4,10,175,9.0,0,7923.0
21,3,3,31,160,9.0,0,6348.0
18,0,3,15,170,9.0,0,4945.0
8,1,4,83,245,47.0,0,5606.0
6,1,1,72,175,32.0,0,4644.0
8,3,5,46,175,2.0,0,6887.0
22,6,1,53,165,9.0,0,7398.0
19,6,4,43,400,9.0,0,6097.0
18,0,4,3,170,9.0,0,15969.0
13,1,3,46,165,7.0,0,4530.0
10,5,1,59,180,7.0,0,5160.0
11,4,5,8,155,7.0,0,6126.0
10,0,4,24,180,7.0,0,7806.0
0,2,0,1,165,2.0,0,14626.0
9,3,3,17,285,4.0,0,3629.0
11,1,5,82,160,5.0,0,3270.0
6,3,3,59,275,1.0,0,5085.0
14,4,1,33,170,9.0,0,7045.0
9,2,1,56,280,3.0,0,4376.0
16,5,5,48,170,9.0,0,5469.0
2,0,0,77,165,4.0,0,3548.0
15,2,3,16,175,9.0,0,4839.0
16,1,3,67,170,9.0,0,3211.0
19,6,5,63,400,9.0,0,4417.0
5,2,4,25,160,7.0,0,4594.0
14,5,5,27,170,9.0,0,4273.0
20,1,0,17,170,9.0,0,3925.0
14,6,5,49,170,9.0,0,5469.0
21,2,3,86,160,9.0,0,5508.0
6,3,3,52,170,1.0,0,6887.0
19,0,1,34,175,9.0,0,8095.0
22,0,4,73,165,9.0,0,4983.0
2,3,4,89,165,2.0,0,3548.0
