Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
BLR,BOM,2018-11-27T20:35:00Z,20:35,22:30,5827,3240,2065,Jet Airways,7,12h 35m,Economy,442,9W,9W_442_9W_301_,TRUE,13-11-2018
BLR,BOM,2018-11-27T22:50:00Z,22:50,0:45,5827,3240,2065,Jet Airways,2,12h 35m,Economy,393,9W,9W_393_9W_839_,TRUE,13-11-2018
BLR,BOM,2018-11-27T20:35:00Z,20:35,22:30,5827,3240,2065,Jet Airways,7,14h 10m,Economy,442,9W,9W_442_9W_355_,TRUE,13-11-2018
BLR,BOM,2018-11-27T07:00:00Z,7:00,8:40,5827,3240,2065,Jet Airways,5,14h 20m,Economy,478,9W,9W_478_9W_309_,TRUE,13-11-2018
BLR,BOM,2018-11-27T05:45:00Z,5:45,7:25,5827,3240,2065,Jet Airways,1,14h 25m,Economy,410,9W,9W_410_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-27T22:50:00Z,22:50,0:45,5827,3240,2065,Jet Airways,7,14h 25m,Economy,393,9W,9W_393_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-27T20:35:00Z,20:35,22:30,5827,3240,2065,Jet Airways,5,14h 50m,Economy,442,9W,9W_442_9W_839_,TRUE,13-11-2018
BLR,BOM,2018-11-27T08:00:00Z,8:00,9:50,5827,3240,2065,Jet Airways,6,15h 0m,Economy,482,9W,9W_482_9W_361_,TRUE,13-11-2018
BLR,BOM,2018-11-27T21:25:00Z,21:25,23:10,5827,3240,2065,Jet Airways,5,15h 0m,Economy,449,9W,9W_449_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-27T22:50:00Z,22:50,0:45,5984,3390,2072,Jet Airways,7,10h 40m,Economy,393,9W,9W_393_9W_346_,TRUE,13-11-2018
BLR,MAA,2018-11-27T22:00:00Z,22:00,23:20,6083,3484,2077,Jet Airways,3,10h 55m,Economy,779,9W,9W_779_9W_822_,TRUE,13-11-2018
BLR,MAA,2018-11-27T20:35:00Z,20:35,21:45,6083,3484,2077,Jet Airways,7,12h 20m,Economy,867,9W,9W_867_9W_822_,TRUE,13-11-2018
BLR,MAA,2018-11-27T19:40:00Z,19:40,21:00,6083,3484,2077,Jet Airways,3,13h 15m,Economy,869,9W,9W_869_9W_822_,TRUE,13-11-2018
BLR,MAA,2018-11-27T18:00:00Z,18:00,19:15,6083,3484,2077,Jet Airways,3,14h 55m,Economy,875,9W,9W_875_9W_822_,TRUE,13-11-2018
BLR,MAA,2018-11-27T17:00:00Z,17:00,18:20,6083,3484,2077,Jet Airways,3,15h 55m,Economy,873,9W,9W_873_9W_822_,TRUE,13-11-2018
BLR,PNQ,2018-11-27T02:10:00Z,2:10,3:40,6088,3489,2077,Jet Airways,2,5h 10m,Economy,776,9W,9W_776_9W_364_,FALSE,13-11-2018
BLR,PNQ,2018-11-27T02:10:00Z,2:10,3:40,6088,3489,2077,Jet Airways,2,17h 50m,Economy,776,9W,9W_776_9W_786_,TRUE,13-11-2018
BLR,BOM,2018-11-27T18:40:00Z,18:40,20:30,6194,3590,2082,Jet Airways,7,10h 25m,Economy,448,9W,9W_448_9W_339_,TRUE,13-11-2018
BLR,BOM,2018-11-27T22:50:00Z,22:50,0:45,6194,3590,2082,Jet Airways,2,11h 35m,Economy,393,9W,9W_393_9W_333_,TRUE,13-11-2018
BLR,DEL,2018-11-27T11:30:00Z,11:30,14:10,6243,5500,421,Vistara,9,2h 40m,Economy,816,UK,UK_816_,FALSE,13-11-2018
BLR,AMD,2018-11-27T17:30:00Z,17:30,19:35,6312,5380,560,Vistara,9,19h 5m,Economy,925,UK,UK_925_UK_976_,FALSE,13-11-2018
BLR,DEL,2018-11-27T05:15:00Z,5:15,10:00,6444,5179,994,IndiGo,17,4h 45m,Economy,602_ 846,6E,6E_602_ 846_,FALSE,13-11-2018
BLR,DEL,2018-11-27T15:40:00Z,15:40,20:35,6444,5179,994,IndiGo,6,4h 55m,Economy,466_ 595,6E,6E_466_ 595_,FALSE,13-11-2018
BLR,DEL,2018-11-27T16:50:00Z,16:50,21:35,6628,5555,802,IndiGo,65,4h 45m,Economy,427_ 202,6E,6E_427_ 202_,FALSE,13-11-2018
BLR,DEL,2018-11-27T05:45:00Z,5:45,8:35,6887,6150,416,Spicejet,9,2h 50m,Economy,136,SG,SG_136_,FALSE,13-11-2018
BLR,DEL,2018-11-27T18:55:00Z,18:55,21:45,6887,5850,766,IndiGo,80,2h 50m,Economy,2808,6E,6E_2808_,FALSE,13-11-2018
BLR,DEL,2018-11-27T20:30:00Z,20:30,23:20,6887,6150,416,Spicejet,9,2h 50m,Economy,198,SG,SG_198_,FALSE,13-11-2018
BLR,DEL,2018-11-27T10:05:00Z,10:05,13:00,6887,5850,766,IndiGo,47,2h 55m,Economy,2943,6E,6E_2943_,FALSE,13-11-2018
BLR,DEL,2018-11-27T10:00:00Z,10:00,12:45,7171,6500,399,Air India,9,2h 45m,Economy,505,AI,AI_505_,FALSE,13-11-2018
BLR,DEL,2018-11-27T21:10:00Z,21:10,23:55,7171,6500,399,Air India,1,2h 45m,Economy,173,AI,AI_173_,FALSE,13-11-2018
BLR,DEL,2018-11-27T17:00:00Z,17:00,19:50,7171,6500,399,Air India,9,2h 50m,Economy,503,AI,AI_503_,FALSE,13-11-2018
BLR,DEL,2018-11-27T05:45:00Z,5:45,8:45,7171,6500,399,Air India,9,3h 0m,Economy,804,AI,AI_804_,FALSE,13-11-2018
BLR,DEL,2018-11-27T09:35:00Z,9:35,12:30,7228,6475,432,Spicejet,9,2h 55m,Economy,192,SG,SG_192_,FALSE,13-11-2018
BLR,DEL,2018-11-27T18:30:00Z,18:30,23:05,7253,5950,1032,IndiGo,2,4h 35m,Economy,847_ 633,6E,6E_847_ 633_,FALSE,13-11-2018
BLR,DEL,2018-11-27T18:30:00Z,18:30,23:05,7253,5950,1032,IndiGo,32,4h 35m,Economy,847_ 447,6E,6E_847_ 447_,FALSE,13-11-2018
BLR,DEL,2018-11-27T15:50:00Z,15:50,18:35,7281,5350,1534,Jet Airways,7,2h 45m,Economy,808,9W,9W_808_,FALSE,13-11-2018
BLR,DEL,2018-11-27T11:10:00Z,11:10,14:05,7281,5350,1534,Jet Airways,7,2h 55m,Economy,820,9W,9W_820_,FALSE,13-11-2018
BLR,DEL,2018-11-27T17:45:00Z,17:45,20:45,7281,5350,1534,Jet Airways,7,3h 0m,Economy,816,9W,9W_816_,FALSE,13-11-2018
BLR,DEL,2018-11-27T18:55:00Z,18:55,21:55,7281,5350,1534,Jet Airways,7,3h 0m,Economy,833,9W,9W_833_,FALSE,13-11-2018
BLR,BOM,2018-11-27T08:55:00Z,8:55,10:55,7349,4690,2137,Jet Airways,6,9h 30m,Economy,412,9W,9W_412_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-27T08:00:00Z,8:00,9:50,7349,4690,2137,Jet Airways,5,10h 25m,Economy,482,9W,9W_482_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-27T07:00:00Z,7:00,8:40,7349,4690,2137,Jet Airways,5,11h 25m,Economy,478,9W,9W_478_9W_305_,TRUE,13-11-2018
BLR,AMD,2018-11-27T17:30:00Z,17:30,19:35,7362,6380,610,Vistara,9,4h 25m,Economy,925,UK,UK_925_UK_966_,FALSE,13-11-2018
BLR,AMD,2018-11-27T06:40:00Z,6:40,8:40,7362,6380,610,Vistara,9,5h 55m,Economy,923,UK,UK_923_UK_976_,TRUE,13-11-2018
BLR,AMD,2018-11-27T06:40:00Z,6:40,8:40,7362,6380,610,Vistara,9,15h 15m,Economy,923,UK,UK_923_UK_966_,TRUE,13-11-2018
BLR,DEL,2018-11-27T08:45:00Z,8:45,15:25,7999,6500,434,Spicejet,9,6h 40m,Economy,1063_ 124,SG,SG_1063_ 124_,FALSE,13-11-2018
BLR,HYD,2018-11-27T06:50:00Z,6:50,8:00,8320,7300,512,Air India,9,5h 25m,Economy,516,AI,AI_516_AI_543_,FALSE,13-11-2018
BLR,PNQ,2018-11-27T02:10:00Z,2:10,3:40,9355,6600,2233,Jet Airways,7,7h 45m,Economy,776,9W,9W_776_9W_371_,TRUE,13-11-2018
BLR,BDQ,2018-11-27T06:10:00Z,6:10,8:00,10195,7400,2273,Jet Airways,7,5h 50m,Economy,320,9W,9W_320_9W_986_,TRUE,13-11-2018
BLR,MAA,2018-11-27T19:40:00Z,19:40,21:00,10310,7510,2278,Jet Airways,7,5h 10m,Economy,869,9W,9W_869_9W_847_,TRUE,13-11-2018
BLR,MAA,2018-11-27T18:00:00Z,18:00,19:15,10310,7510,2278,Jet Airways,7,6h 50m,Economy,875,9W,9W_875_9W_847_,TRUE,13-11-2018
BLR,BOM,2018-11-27T17:25:00Z,17:25,19:00,10604,9700,632,Air India,7,5h 50m,Economy,608,AI,AI_608_AI_101_,FALSE,13-11-2018
BLR,BOM,2018-11-27T12:00:00Z,12:00,14:30,10604,9700,632,Air India,9,6h 15m,Economy,507,AI,AI_507_AI_687_,TRUE,13-11-2018
BLR,BOM,2018-11-27T08:50:00Z,8:50,10:30,10604,9700,632,Air India,9,6h 25m,Economy,604,AI,AI_604_AI_677_,FALSE,13-11-2018
BLR,BOM,2018-11-27T12:00:00Z,12:00,14:30,10604,9700,632,Air India,9,7h 10m,Economy,507,AI,AI_507_AI_144_,TRUE,13-11-2018
BLR,BOM,2018-11-27T05:45:00Z,5:45,7:25,10825,8000,2303,Jet Airways,7,4h 40m,Economy,410,9W,9W_410_9W_333_,FALSE,13-11-2018
BLR,BOM,2018-11-27T15:30:00Z,15:30,17:20,10825,8000,2303,Jet Airways,7,4h 40m,Economy,444,9W,9W_444_9W_311_,FALSE,13-11-2018
BLR,BOM,2018-11-27T05:45:00Z,5:45,7:25,10825,8000,2303,Jet Airways,7,5h 0m,Economy,410,9W,9W_410_9W_355_,TRUE,13-11-2018
BLR,BOM,2018-11-27T08:00:00Z,8:00,9:50,10825,8000,2303,Jet Airways,7,5h 15m,Economy,482,9W,9W_482_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-27T07:00:00Z,7:00,8:40,10825,8000,2303,Jet Airways,7,5h 25m,Economy,478,9W,9W_478_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-27T05:45:00Z,5:45,7:25,10825,8000,2303,Jet Airways,7,5h 40m,Economy,410,9W,9W_410_9W_839_,TRUE,13-11-2018
BLR,BOM,2018-11-27T15:30:00Z,15:30,17:20,10825,8000,2303,Jet Airways,7,5h 50m,Economy,444,9W,9W_444_9W_309_,TRUE,13-11-2018
BLR,BOM,2018-11-27T16:55:00Z,16:55,18:55,10825,8000,2303,Jet Airways,7,6h 5m,Economy,416,9W,9W_416_9W_361_,TRUE,13-11-2018
BLR,BOM,2018-11-27T18:40:00Z,18:40,20:30,10825,8000,2303,Jet Airways,7,6h 5m,Economy,448,9W,9W_448_9W_310_,TRUE,13-11-2018
BLR,BOM,2018-11-27T07:00:00Z,7:00,8:40,10825,8000,2303,Jet Airways,7,6h 15m,Economy,478,9W,9W_478_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-27T08:55:00Z,8:55,10:55,10825,8000,2303,Jet Airways,7,6h 20m,Economy,412,9W,9W_412_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-27T05:45:00Z,5:45,7:25,10825,8000,2303,Jet Airways,7,6h 40m,Economy,410,9W,9W_410_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-27T11:40:00Z,11:40,13:35,10825,8000,2303,Jet Airways,7,6h 45m,Economy,450,9W,9W_450_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-27T08:00:00Z,8:00,9:50,10825,8000,2303,Jet Airways,7,7h 15m,Economy,482,9W,9W_482_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-27T05:45:00Z,5:45,7:25,10825,8000,2303,Jet Airways,7,7h 30m,Economy,410,9W,9W_410_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-27T11:40:00Z,11:40,13:35,10825,8000,2303,Jet Airways,7,7h 30m,Economy,450,9W,9W_450_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-27T15:30:00Z,15:30,17:20,10825,8000,2303,Jet Airways,7,7h 30m,Economy,444,9W,9W_444_9W_361_,TRUE,13-11-2018
BLR,BOM,2018-11-27T21:25:00Z,21:25,23:10,10825,8000,2303,Jet Airways,7,7h 40m,Economy,449,9W,9W_449_9W_339_,TRUE,13-11-2018
BLR,PNQ,2018-11-27T05:35:00Z,5:35,7:10,11350,8500,2328,Jet Airways,7,4h 20m,Economy,922,9W,9W_922_9W_371_,TRUE,13-11-2018
BLR,CCU,2018-11-27T05:50:00Z,5:50,8:20,11602,10650,680,Air India,1,6h 30m,Economy,776,AI,AI_776_AI_21_,FALSE,13-11-2018
BLR,BOM,2018-11-27T06:45:00Z,6:45,8:25,11969,11000,697,Air India,9,5h 30m,Economy,640,AI,AI_640_AI_809_,TRUE,13-11-2018
BLR,MAA,2018-11-27T09:30:00Z,9:30,10:40,12505,9600,2383,Jet Airways,7,4h 55m,Economy,871,9W,9W_871_9W_740_,TRUE,13-11-2018
BLR,MAA,2018-11-27T17:00:00Z,17:00,18:20,12505,9600,2383,Jet Airways,7,5h 15m,Economy,873,9W,9W_873_9W_831_,TRUE,13-11-2018
BLR,MAA,2018-11-27T08:25:00Z,8:25,9:25,12505,9600,2383,Jet Airways,7,6h 0m,Economy,783,9W,9W_783_9W_740_,TRUE,13-11-2018
BLR,MAA,2018-11-27T07:00:00Z,7:00,7:55,12505,9600,2383,Jet Airways,7,7h 25m,Economy,849,9W,9W_849_9W_740_,TRUE,13-11-2018
BLR,BOM,2018-11-27T12:00:00Z,12:00,14:30,21104,19700,1132,Air India,9,7h 10m,Economy,507,AI,AI_507_AI_442_,TRUE,13-11-2018
BLR,DEL,2018-11-28T22:20:00Z,22:20,1:10,3417,2546,600,IndiGo,46,2h 50m,Economy,2289,6E,6E_2289_,FALSE,13-11-2018
BLR,DEL,2018-11-28T11:10:00Z,11:10,14:05,3480,1730,1353,Jet Airways,1,2h 55m,Economy,820,9W,9W_820_,FALSE,13-11-2018
BLR,DEL,2018-11-28T00:40:00Z,0:40,3:25,3579,2700,608,IndiGo,51,2h 45m,Economy,2625,6E,6E_2625_,FALSE,13-11-2018
BLR,DEL,2018-11-28T01:30:00Z,1:30,4:15,3579,2700,608,IndiGo,9,2h 45m,Economy,2135,6E,6E_2135_,FALSE,13-11-2018
BLR,DEL,2018-11-28T04:00:00Z,4:00,6:50,3579,2700,608,IndiGo,5,2h 50m,Economy,2475,6E,6E_2475_,FALSE,13-11-2018
BLR,DEL,2018-11-28T23:30:00Z,23:30,2:20,3579,2700,608,IndiGo,49,2h 50m,Economy,2484,6E,6E_2484_,FALSE,13-11-2018
BLR,DEL,2018-11-28T19:55:00Z,19:55,22:30,3690,1930,1363,Jet Airways,1,2h 35m,Economy,812,9W,9W_812_,FALSE,13-11-2018
BLR,DEL,2018-11-28T18:55:00Z,18:55,21:55,3690,1930,1363,Jet Airways,4,3h 0m,Economy,833,9W,9W_833_,FALSE,13-11-2018
BLR,DEL,2018-11-28T07:00:00Z,7:00,9:40,3723,3100,301,Vistara,1,2h 40m,Economy,810,UK,UK_810_,FALSE,13-11-2018
BLR,DEL,2018-11-28T19:40:00Z,19:40,22:20,3723,3100,301,Vistara,2,2h 40m,Economy,818,UK,UK_818_,FALSE,13-11-2018
BLR,DEL,2018-11-28T21:10:00Z,21:10,0:05,3723,3100,301,Vistara,9,2h 55m,Economy,814,UK,UK_814_,FALSE,13-11-2018
BLR,DEL,2018-11-28T04:55:00Z,4:55,7:35,3784,3170,461,AirAsia,53,2h 40m,Economy,2878,I5,I5_2878_,FALSE,13-11-2018
BLR,DEL,2018-11-28T23:25:00Z,23:25,2:10,3784,3170,461,AirAsia,68,2h 45m,Economy,722,I5,I5_722_,FALSE,13-11-2018
BLR,DEL,2018-11-28T05:45:00Z,5:45,8:35,3873,3280,272,Spicejet HBag Only,9,2h 50m,Economy,136,OS,OS_136_,FALSE,13-11-2018
BLR,DEL,2018-11-28T20:30:00Z,20:30,23:20,3873,3280,272,Spicejet HBag Only,9,2h 50m,Economy,198,OS,OS_198_,FALSE,13-11-2018
BLR,DEL,2018-11-28T09:35:00Z,9:35,12:30,3873,3280,272,Spicejet HBag Only,9,2h 55m,Economy,192,OS,OS_192_,FALSE,13-11-2018
BLR,DEL,2018-11-28T15:15:00Z,15:15,18:05,3900,2130,1373,Jet Airways,7,2h 50m,Economy,808,9W,9W_808_,FALSE,13-11-2018
BLR,DEL,2018-11-28T08:20:00Z,8:20,11:15,3900,2130,1373,Jet Airways,7,2h 55m,Economy,824,9W,9W_824_,FALSE,13-11-2018
BLR,DEL,2018-11-28T05:45:00Z,5:45,8:35,3925,3330,274,Spicejet,9,2h 50m,Economy,136,SG,SG_136_,FALSE,13-11-2018
BLR,DEL,2018-11-28T13:00:00Z,13:00,15:50,3925,3030,624,IndiGo,27,2h 50m,Economy,2246,6E,6E_2246_,FALSE,13-11-2018
BLR,DEL,2018-11-28T20:30:00Z,20:30,23:20,3925,3330,274,Spicejet,9,2h 50m,Economy,198,SG,SG_198_,FALSE,13-11-2018
BLR,DEL,2018-11-28T07:10:00Z,7:10,10:05,3925,3030,624,IndiGo,53,2h 55m,Economy,2228,6E,6E_2228_,FALSE,13-11-2018
BLR,DEL,2018-11-28T09:35:00Z,9:35,12:30,3925,3330,274,Spicejet,9,2h 55m,Economy,192,SG,SG_192_,FALSE,13-11-2018
BLR,DEL,2018-11-28T10:05:00Z,10:05,13:00,3925,3030,624,IndiGo,25,2h 55m,Economy,2943,6E,6E_2943_,FALSE,13-11-2018
BLR,DEL,2018-11-28T20:00:00Z,20:00,22:55,3925,3030,624,IndiGo,43,2h 55m,Economy,2716,6E,6E_2716_,FALSE,13-11-2018
BLR,DEL,2018-11-28T21:20:00Z,21:20,0:15,3925,3030,624,IndiGo,79,2h 55m,Economy,2305,6E,6E_2305_,FALSE,13-11-2018
BLR,DEL,2018-11-28T08:30:00Z,8:30,11:30,3925,3030,624,IndiGo,48,3h 0m,Economy,2367,6E,6E_2367_,FALSE,13-11-2018
BLR,DEL,2018-11-28T16:50:00Z,16:50,21:35,4011,3062,678,IndiGo,51,4h 45m,Economy,427_ 202,6E,6E_427_ 202_,FALSE,13-11-2018
BLR,DEL,2018-11-28T16:15:00Z,16:15,20:35,4049,2898,880,IndiGo,1,4h 20m,Economy,466_ 595,6E,6E_466_ 595_,FALSE,13-11-2018
BLR,DEL,2018-11-28T11:30:00Z,11:30,14:10,4143,3500,321,Vistara,9,2h 40m,Economy,816,UK,UK_816_,FALSE,13-11-2018
BLR,DEL,2018-11-28T09:50:00Z,9:50,12:35,4143,3500,321,Vistara,9,2h 45m,Economy,812,UK,UK_812_,FALSE,13-11-2018
BLR,DEL,2018-11-28T15:35:00Z,15:35,23:40,4417,3090,262,Spicejet,9,8h 5m,Economy,568_ 126,SG,SG_568_ 126_,FALSE,13-11-2018
BLR,DEL,2018-11-28T07:10:00Z,7:10,9:55,4530,2730,1403,Jet Airways,6,2h 45m,Economy,836,9W,9W_836_,FALSE,13-11-2018
BLR,DEL,2018-11-28T17:45:00Z,17:45,20:45,4530,2730,1403,Jet Airways,6,3h 0m,Economy,816,9W,9W_816_,FALSE,13-11-2018
BLR,DEL,2018-11-28T05:15:00Z,5:15,10:00,4573,3398,904,IndiGo,5,4h 45m,Economy,602_ 846,6E,6E_602_ 846_,FALSE,13-11-2018
BLR,DEL,2018-11-28T06:00:00Z,6:00,8:45,4644,3715,658,IndiGo,34,2h 45m,Economy,2132,6E,6E_2132_,FALSE,13-11-2018
BLR,DEL,2018-11-28T18:25:00Z,18:25,21:20,4644,3715,658,IndiGo,20,2h 55m,Economy,2783,6E,6E_2783_,FALSE,13-11-2018
BLR,DEL,2018-11-28T11:20:00Z,11:20,15:25,4696,3715,710,IndiGo,47,4h 5m,Economy,2065,6E,6E_2065_,FALSE,13-11-2018
BLR,DEL,2018-11-28T06:10:00Z,6:10,8:55,4756,4200,284,Air India,9,2h 45m,Economy,804,AI,AI_804_,FALSE,13-11-2018
BLR,DEL,2018-11-28T10:00:00Z,10:00,12:45,4756,4200,284,Air India,9,2h 45m,Economy,505,AI,AI_505_,FALSE,13-11-2018
BLR,DEL,2018-11-28T17:00:00Z,17:00,19:45,4756,4200,284,Air India,9,2h 45m,Economy,503,AI,AI_503_,FALSE,13-11-2018
BLR,DEL,2018-11-28T13:20:00Z,13:20,16:10,4756,4200,284,Air India,5,2h 50m,Economy,501,AI,AI_501_,FALSE,13-11-2018
BLR,IDR,2018-11-28T12:40:00Z,12:40,14:30,4856,2315,2019,Jet Airways,1,10h 15m,Economy,803,9W,9W_803_9W_794_,TRUE,13-11-2018
BLR,DEL,2018-11-28T18:55:00Z,18:55,21:45,5039,4090,678,IndiGo,29,2h 50m,Economy,2808,6E,6E_2808_,FALSE,13-11-2018
BLR,DEL,2018-11-28T18:30:00Z,18:30,23:05,5125,3922,932,IndiGo,5,4h 35m,Economy,847_ 633,6E,6E_847_ 633_,FALSE,13-11-2018
BLR,DEL,2018-11-28T18:30:00Z,18:30,23:05,5125,3922,932,IndiGo,5,4h 35m,Economy,847_ 447,6E,6E_847_ 447_,FALSE,13-11-2018
BLR,CJB,2018-11-28T20:45:00Z,20:45,21:50,5423,2855,2046,Jet Airways,1,11h 45m,Economy,649,9W,9W_649_9W_994_,TRUE,13-11-2018
BLR,BOM,2018-11-28T22:50:00Z,22:50,0:45,5459,2890,2047,Jet Airways,2,6h 15m,Economy,393,9W,9W_393_9W_339_,FALSE,13-11-2018
BLR,BOM,2018-11-28T21:25:00Z,21:25,23:10,5459,2890,2047,Jet Airways,2,7h 40m,Economy,449,9W,9W_449_9W_339_,TRUE,13-11-2018
BLR,BOM,2018-11-28T16:55:00Z,16:55,18:50,5459,2890,2047,Jet Airways,1,7h 50m,Economy,416,9W,9W_416_9W_310_,TRUE,13-11-2018
BLR,BOM,2018-11-28T14:05:00Z,14:05,15:45,5459,2890,2047,Jet Airways,1,10h 40m,Economy,444,9W,9W_444_9W_310_,TRUE,13-11-2018
BLR,BOM,2018-11-28T21:25:00Z,21:25,23:10,5459,2890,2047,Jet Airways,2,10h 50m,Economy,449,9W,9W_449_9W_762_,TRUE,13-11-2018
BLR,BOM,2018-11-28T11:40:00Z,11:40,13:35,5459,2890,2047,Jet Airways,1,13h 5m,Economy,450,9W,9W_450_9W_310_,TRUE,13-11-2018
BLR,DEL,2018-11-28T08:45:00Z,8:45,15:25,5521,4140,316,Spicejet,9,6h 40m,Economy,1063_ 124,SG,SG_1063_ 124_,FALSE,13-11-2018
BLR,DEL,2018-11-28T16:55:00Z,16:55,19:45,5554,4581,702,IndiGo,4,2h 50m,Economy,2988,6E,6E_2988_,FALSE,13-11-2018
BLR,BOM,2018-11-28T05:45:00Z,5:45,7:25,5827,3240,2065,Jet Airways,6,5h 0m,Economy,410,9W,9W_410_9W_355_,FALSE,13-11-2018
BLR,BOM,2018-11-28T08:00:00Z,8:00,9:50,5827,3240,2065,Jet Airways,7,5h 15m,Economy,482,9W,9W_482_9W_307_,FALSE,13-11-2018
BLR,BOM,2018-11-28T05:45:00Z,5:45,7:25,5827,3240,2065,Jet Airways,2,5h 40m,Economy,410,9W,9W_410_9W_839_,FALSE,13-11-2018
BLR,BOM,2018-11-28T18:40:00Z,18:40,20:30,5827,3240,2065,Jet Airways,7,6h 5m,Economy,448,9W,9W_448_9W_310_,TRUE,13-11-2018
BLR,BOM,2018-11-28T07:00:00Z,7:00,8:40,5827,3240,2065,Jet Airways,7,6h 15m,Economy,478,9W,9W_478_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-28T08:55:00Z,8:55,10:55,5827,3240,2065,Jet Airways,7,6h 20m,Economy,412,9W,9W_412_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-28T05:45:00Z,5:45,7:25,5827,3240,2065,Jet Airways,1,6h 40m,Economy,410,9W,9W_410_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-28T11:40:00Z,11:40,13:35,5827,3240,2065,Jet Airways,7,6h 45m,Economy,450,9W,9W_450_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-28T08:00:00Z,8:00,9:50,5827,3240,2065,Jet Airways,7,7h 15m,Economy,482,9W,9W_482_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-28T05:45:00Z,5:45,7:25,5827,3240,2065,Jet Airways,7,7h 30m,Economy,410,9W,9W_410_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-28T11:40:00Z,11:40,13:35,5827,3240,2065,Jet Airways,2,7h 30m,Economy,450,9W,9W_450_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-28T07:00:00Z,7:00,8:40,5827,3240,2065,Jet Airways,7,8h 15m,Economy,478,9W,9W_478_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-28T20:35:00Z,20:35,22:30,5827,3240,2065,Jet Airways,7,8h 30m,Economy,442,9W,9W_442_9W_339_,TRUE,13-11-2018
BLR,BOM,2018-11-28T22:50:00Z,22:50,0:45,5827,3240,2065,Jet Airways,7,9h 25m,Economy,393,9W,9W_393_9W_762_,TRUE,13-11-2018
BLR,BOM,2018-11-28T05:45:00Z,5:45,7:25,5827,3240,2065,Jet Airways,7,9h 30m,Economy,410,9W,9W_410_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-28T08:55:00Z,8:55,10:55,5827,3240,2065,Jet Airways,7,9h 30m,Economy,412,9W,9W_412_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-28T08:55:00Z,8:55,10:55,5827,3240,2065,Jet Airways,2,10h 15m,Economy,412,9W,9W_412_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-28T22:50:00Z,22:50,0:45,5827,3240,2065,Jet Airways,5,10h 20m,Economy,393,9W,9W_393_9W_301_,TRUE,13-11-2018
BLR,BOM,2018-11-28T08:00:00Z,8:00,9:50,5827,3240,2065,Jet Airways,7,10h 25m,Economy,482,9W,9W_482_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-28T18:40:00Z,18:40,20:30,5827,3240,2065,Jet Airways,7,10h 25m,Economy,448,9W,9W_448_9W_339_,TRUE,13-11-2018
BLR,BOM,2018-11-28T22:50:00Z,22:50,0:45,5827,3240,2065,Jet Airways,7,10h 45m,Economy,393,9W,9W_393_9W_346_,TRUE,13-11-2018
BLR,BOM,2018-11-28T08:00:00Z,8:00,9:50,5827,3240,2065,Jet Airways,2,11h 10m,Economy,482,9W,9W_482_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-28T07:00:00Z,7:00,8:40,5827,3240,2065,Jet Airways,7,11h 25m,Economy,478,9W,9W_478_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-28T22:50:00Z,22:50,0:45,5827,3240,2065,Jet Airways,5,11h 35m,Economy,393,9W,9W_393_9W_333_,TRUE,13-11-2018
BLR,BOM,2018-11-28T20:35:00Z,20:35,22:30,5827,3240,2065,Jet Airways,7,11h 40m,Economy,442,9W,9W_442_9W_762_,TRUE,13-11-2018
BLR,HYD,2018-11-28T08:15:00Z,8:15,9:15,5905,5000,397,Air India,9,4h 0m,Economy,516,AI,AI_516_AI_543_,FALSE,13-11-2018
BLR,HYD,2018-11-28T17:00:00Z,17:00,18:05,6010,5100,402,Air India,9,6h 10m,Economy,977,AI,AI_977_AI_127_,FALSE,13-11-2018
